"potential real part"	"result"	"vtkValidPointMask"	"arc_length"	"Points:0"	"Points:1"	"Points:2"
0.033346	0.00018561	1	0.013926	0.05	0.047426	0.01101
0.033346	0.00018561	1	0.013959	0.05	0.047459	0.01101
0.033346	0.0001856	1	0.013992	0.05	0.047492	0.01101
0.033346	0.0001856	1	0.014025	0.05	0.047525	0.01101
0.033346	0.00018559	1	0.014058	0.05	0.047558	0.01101
0.033346	0.00018559	1	0.014091	0.05	0.047591	0.01101
0.033346	0.00018558	1	0.014124	0.05	0.047624	0.01101
0.033346	0.00018558	1	0.014157	0.05	0.047657	0.01101
0.033346	0.00018557	1	0.01419	0.05	0.04769	0.01101
0.033346	0.00018557	1	0.014223	0.05	0.047723	0.01101
0.033346	0.00018557	1	0.014256	0.05	0.047756	0.01101
0.033346	0.00018556	1	0.014289	0.05	0.047789	0.01101
0.033346	0.00018556	1	0.014322	0.05	0.047822	0.01101
0.033346	0.00018555	1	0.014355	0.05	0.047855	0.01101
0.033346	0.00018555	1	0.014388	0.05	0.047888	0.01101
0.033346	0.00018555	1	0.014421	0.05	0.047921	0.01101
0.033346	0.00018554	1	0.014454	0.05	0.047954	0.01101
0.033346	0.00018554	1	0.014487	0.05	0.047987	0.01101
0.033346	0.00018554	1	0.01452	0.05	0.04802	0.01101
0.033346	0.00018553	1	0.014553	0.05	0.048053	0.01101
0.033346	0.00018553	1	0.014586	0.05	0.048086	0.01101
0.033346	0.00018553	1	0.014619	0.05	0.048119	0.01101
0.033346	0.00018553	1	0.014652	0.05	0.048152	0.01101
0.033346	0.00018554	1	0.014685	0.05	0.048185	0.01101
0.033346	0.00018553	1	0.014718	0.05	0.048218	0.01101
0.033346	0.00018554	1	0.014751	0.05	0.048251	0.01101
0.033346	0.00018553	1	0.014784	0.05	0.048284	0.01101
0.033346	0.00018553	1	0.014817	0.05	0.048317	0.01101
0.033346	0.00018553	1	0.01485	0.05	0.04835	0.01101
0.033346	0.00018552	1	0.014883	0.05	0.048383	0.01101
0.033346	0.00018552	1	0.014916	0.05	0.048416	0.01101
0.033346	0.00018552	1	0.014949	0.05	0.048449	0.01101
0.033346	0.00018552	1	0.014982	0.05	0.048482	0.01101
0.033346	0.00018551	1	0.015015	0.05	0.048515	0.01101
0.033346	0.00018551	1	0.015048	0.05	0.048548	0.01101
0.033346	0.00018551	1	0.015081	0.05	0.048581	0.01101
0.033346	0.00018551	1	0.015114	0.05	0.048614	0.01101
0.033346	0.0001855	1	0.015147	0.05	0.048647	0.01101
0.033346	0.0001855	1	0.01518	0.05	0.04868	0.01101
0.033346	0.0001855	1	0.015213	0.05	0.048713	0.01101
0.033346	0.0001855	1	0.015246	0.05	0.048746	0.01101
0.033346	0.00018549	1	0.015279	0.05	0.048779	0.01101
0.033346	0.00018549	1	0.015312	0.05	0.048812	0.01101
0.033346	0.00018549	1	0.015345	0.05	0.048845	0.01101
0.033346	0.00018549	1	0.015378	0.05	0.048878	0.01101
0.033346	0.00018548	1	0.015411	0.05	0.048911	0.01101
0.033346	0.00018548	1	0.015444	0.05	0.048944	0.01101
0.033346	0.00018548	1	0.015477	0.05	0.048977	0.01101
0.033346	0.00018548	1	0.01551	0.05	0.04901	0.01101
0.033346	0.00018548	1	0.015543	0.05	0.049043	0.01101
0.033346	0.00018547	1	0.015576	0.05	0.049076	0.01101
0.033346	0.00018547	1	0.015609	0.05	0.049109	0.01101
0.033346	0.00018547	1	0.015642	0.05	0.049142	0.01101
0.033346	0.00018547	1	0.015675	0.05	0.049175	0.01101
0.033346	0.00018547	1	0.015708	0.05	0.049208	0.01101
0.033346	0.00018547	1	0.015741	0.05	0.049241	0.01101
0.033346	0.00018546	1	0.015774	0.05	0.049274	0.01101
0.033346	0.00018546	1	0.015807	0.05	0.049307	0.01101
0.033346	0.00018546	1	0.01584	0.05	0.04934	0.01101
0.033346	0.00018546	1	0.015873	0.05	0.049373	0.01101
0.033346	0.00018546	1	0.015906	0.05	0.049406	0.01101
0.033346	0.00018546	1	0.015939	0.05	0.049439	0.01101
0.033346	0.00018546	1	0.015972	0.05	0.049472	0.01101
0.033346	0.00018546	1	0.016005	0.05	0.049505	0.01101
0.033346	0.00018545	1	0.016038	0.05	0.049538	0.01101
0.033346	0.00018546	1	0.016071	0.05	0.049571	0.01101
0.033346	0.00018546	1	0.016104	0.05	0.049604	0.01101
0.033346	0.00018546	1	0.016137	0.05	0.049637	0.01101
0.033346	0.00018546	1	0.01617	0.05	0.04967	0.01101
0.033346	0.00018545	1	0.016203	0.05	0.049703	0.01101
0.033346	0.00018545	1	0.016236	0.05	0.049736	0.01101
0.033346	0.00018545	1	0.016269	0.05	0.049769	0.01101
0.033346	0.00018545	1	0.016302	0.05	0.049802	0.01101
0.033346	0.00018545	1	0.016335	0.05	0.049835	0.01101
0.033346	0.00018545	1	0.016368	0.05	0.049868	0.01101
0.033346	0.00018545	1	0.016401	0.05	0.049901	0.01101
0.033346	0.00018545	1	0.016434	0.05	0.049934	0.01101
0.033346	0.00018545	1	0.016467	0.05	0.049967	0.01101
0.033346	0.00018545	1	0.0165	0.05	0.05	0.01101
0.033346	0.00018545	1	0.016533	0.05	0.050033	0.01101
0.033346	0.00018545	1	0.016566	0.05	0.050066	0.01101
0.033346	0.00018545	1	0.016599	0.05	0.050099	0.01101
0.033346	0.00018545	1	0.016632	0.05	0.050132	0.01101
0.033346	0.00018545	1	0.016665	0.05	0.050165	0.01101
0.033346	0.00018545	1	0.016698	0.05	0.050198	0.01101
0.033346	0.00018545	1	0.016731	0.05	0.050231	0.01101
0.033346	0.00018545	1	0.016764	0.05	0.050264	0.01101
0.033346	0.00018545	1	0.016797	0.05	0.050297	0.01101
0.033346	0.00018546	1	0.01683	0.05	0.05033	0.01101
0.033346	0.00018546	1	0.016863	0.05	0.050363	0.01101
0.033346	0.00018546	1	0.016896	0.05	0.050396	0.01101
0.033346	0.00018546	1	0.016929	0.05	0.050429	0.01101
0.033346	0.00018546	1	0.016962	0.05	0.050462	0.01101
0.033346	0.00018545	1	0.016995	0.05	0.050495	0.01101
0.033346	0.00018546	1	0.017028	0.05	0.050528	0.01101
0.033346	0.00018546	1	0.017061	0.05	0.050561	0.01101
0.033346	0.00018546	1	0.017094	0.05	0.050594	0.01101
0.033346	0.00018546	1	0.017127	0.05	0.050627	0.01101
0.033346	0.00018546	1	0.01716	0.05	0.05066	0.01101
0.033346	0.00018546	1	0.017193	0.05	0.050693	0.01101
0.033346	0.00018546	1	0.017226	0.05	0.050726	0.01101
0.033346	0.00018546	1	0.017259	0.05	0.050759	0.01101
0.033346	0.00018546	1	0.017292	0.05	0.050792	0.01101
0.033346	0.00018547	1	0.017325	0.05	0.050825	0.01101
0.033346	0.00018547	1	0.017358	0.05	0.050858	0.01101
0.033346	0.00018547	1	0.017391	0.05	0.050891	0.01101
0.033346	0.00018547	1	0.017424	0.05	0.050924	0.01101
0.033346	0.00018547	1	0.017457	0.05	0.050957	0.01101
0.033346	0.00018548	1	0.01749	0.05	0.05099	0.01101
0.033346	0.00018548	1	0.017523	0.05	0.051023	0.01101
0.033346	0.00018548	1	0.017556	0.05	0.051056	0.01101
0.033346	0.00018548	1	0.017589	0.05	0.051089	0.01101
0.033346	0.00018548	1	0.017622	0.05	0.051122	0.01101
0.033346	0.00018549	1	0.017655	0.05	0.051155	0.01101
0.033346	0.00018549	1	0.017688	0.05	0.051188	0.01101
0.033346	0.00018549	1	0.017721	0.05	0.051221	0.01101
0.033346	0.00018549	1	0.017754	0.05	0.051254	0.01101
0.033346	0.00018549	1	0.017787	0.05	0.051287	0.01101
0.033346	0.0001855	1	0.01782	0.05	0.05132	0.01101
0.033346	0.0001855	1	0.017853	0.05	0.051353	0.01101
0.033346	0.0001855	1	0.017886	0.05	0.051386	0.01101
0.033346	0.0001855	1	0.017919	0.05	0.051419	0.01101
0.033346	0.00018551	1	0.017952	0.05	0.051452	0.01101
0.033346	0.00018551	1	0.017985	0.05	0.051485	0.01101
0.033346	0.00018551	1	0.018018	0.05	0.051518	0.01101
0.033346	0.0001855	1	0.018051	0.05	0.051551	0.01101
0.033346	0.0001855	1	0.018084	0.05	0.051584	0.01101
0.033346	0.00018551	1	0.018117	0.05	0.051617	0.01101
0.033346	0.00018551	1	0.01815	0.05	0.05165	0.01101
0.033346	0.00018551	1	0.018183	0.05	0.051683	0.01101
0.033346	0.00018552	1	0.018216	0.05	0.051716	0.01101
0.033346	0.00018552	1	0.018249	0.05	0.051749	0.01101
0.033346	0.00018552	1	0.018282	0.05	0.051782	0.01101
0.033346	0.00018553	1	0.018315	0.05	0.051815	0.01101
0.033346	0.00018553	1	0.018348	0.05	0.051848	0.01101
0.033346	0.00018553	1	0.018381	0.05	0.051881	0.01101
0.033346	0.00018554	1	0.018414	0.05	0.051914	0.01101
0.033346	0.00018554	1	0.018447	0.05	0.051947	0.01101
0.033346	0.00018554	1	0.01848	0.05	0.05198	0.01101
0.033346	0.00018555	1	0.018513	0.05	0.052013	0.01101
0.033346	0.00018555	1	0.018546	0.05	0.052046	0.01101
0.033346	0.00018556	1	0.018579	0.05	0.052079	0.01101
0.033346	0.00018556	1	0.018612	0.05	0.052112	0.01101
0.033346	0.00018556	1	0.018645	0.05	0.052145	0.01101
0.033346	0.00018557	1	0.018678	0.05	0.052178	0.01101
0.033346	0.00018557	1	0.018711	0.05	0.052211	0.01101
0.033346	0.00018558	1	0.018744	0.05	0.052244	0.01101
0.033346	0.00018558	1	0.018777	0.05	0.052277	0.01101
0.033346	0.00018558	1	0.01881	0.05	0.05231	0.01101
0.033346	0.00018559	1	0.018843	0.05	0.052343	0.01101
0.033346	0.00018559	1	0.018876	0.05	0.052376	0.01101
0.033346	0.0001856	1	0.018909	0.05	0.052409	0.01101
0.033346	0.0001856	1	0.018942	0.05	0.052442	0.01101
0.033346	0.0001856	1	0.018975	0.05	0.052475	0.01101
0.033346	0.0001856	1	0.019008	0.05	0.052508	0.01101
0.033346	0.00018561	1	0.019041	0.05	0.052541	0.01101
0.033346	0.00018561	1	0.019074	0.05	0.052574	0.01101
0.033346	0.00018562	1	0.019107	0.05	0.052607	0.01101
0.033346	0.00018562	1	0.01914	0.05	0.05264	0.01101
0.033346	0.00018563	1	0.019173	0.05	0.052673	0.01101
0.033346	0.00018563	1	0.019206	0.05	0.052706	0.01101
0.033346	0.00018564	1	0.019239	0.05	0.052739	0.01101
0.033346	0.00018564	1	0.019272	0.05	0.052772	0.01101
0.033346	0.00018565	1	0.019305	0.05	0.052805	0.01101
0.033346	0.00018565	1	0.019338	0.05	0.052838	0.01101
0.033346	0.00018566	1	0.019371	0.05	0.052871	0.01101
0.033346	0.00018566	1	0.019404	0.05	0.052904	0.01101
0.033346	0.00018567	1	0.019437	0.05	0.052937	0.01101
0.033346	0.00018567	1	0.01947	0.05	0.05297	0.01101
0.033346	0.00018568	1	0.019503	0.05	0.053003	0.01101
0.033346	0.00018568	1	0.019536	0.05	0.053036	0.01101
0.033346	0.00018569	1	0.019569	0.05	0.053069	0.01101
0.033346	0.0001857	1	0.019602	0.05	0.053102	0.01101
0.033346	0.0001857	1	0.019635	0.05	0.053135	0.01101
0.033346	0.00018571	1	0.019668	0.05	0.053168	0.01101
0.033346	0.00018571	1	0.019701	0.05	0.053201	0.01101
0.033346	0.0001857	1	0.019734	0.05	0.053234	0.01101
0.033346	0.0001857	1	0.019767	0.05	0.053267	0.01101
0.033346	0.0001857	1	0.0198	0.05	0.0533	0.01101
0.033346	0.00018571	1	0.019833	0.05	0.053333	0.01101
0.033346	0.00018572	1	0.019866	0.05	0.053366	0.01101
0.033346	0.00018572	1	0.019899	0.05	0.053399	0.01101
0.033346	0.00018573	1	0.019932	0.05	0.053432	0.01101
0.033346	0.00018574	1	0.019965	0.05	0.053465	0.01101
0.033346	0.00018574	1	0.019998	0.05	0.053498	0.01101
0.033346	0.00018575	1	0.020031	0.05	0.053531	0.01101
0.033346	0.00018576	1	0.020064	0.05	0.053564	0.01101
0.033346	0.00018576	1	0.020097	0.05	0.053597	0.01101
0.033346	0.00018577	1	0.02013	0.05	0.05363	0.01101
0.033346	0.00018578	1	0.020163	0.05	0.053663	0.01101
0.033346	0.00018578	1	0.020196	0.05	0.053696	0.01101
0.033346	0.00018579	1	0.020229	0.05	0.053729	0.01101
0.033346	0.0001858	1	0.020262	0.05	0.053762	0.01101
0.033346	0.0001858	1	0.020295	0.05	0.053795	0.01101
0.033346	0.00018581	1	0.020328	0.05	0.053828	0.01101
0.033346	0.00018582	1	0.020361	0.05	0.053861	0.01101
0.033346	0.00018583	1	0.020394	0.05	0.053894	0.01101
0.033346	0.00018583	1	0.020427	0.05	0.053927	0.01101
0.033346	0.00018584	1	0.02046	0.05	0.05396	0.01101
0.033346	0.00018584	1	0.020493	0.05	0.053993	0.01101
0.033346	0.00018583	1	0.020526	0.05	0.054026	0.01101
0.033346	0.00018584	1	0.020559	0.05	0.054059	0.01101
0.033346	0.00018585	1	0.020592	0.05	0.054092	0.01101
0.033346	0.00018585	1	0.020625	0.05	0.054125	0.01101
0.033346	0.00018586	1	0.020658	0.05	0.054158	0.01101
0.033346	0.00018587	1	0.020691	0.05	0.054191	0.01101
0.033346	0.00018588	1	0.020724	0.05	0.054224	0.01101
0.033346	0.00018588	1	0.020757	0.05	0.054257	0.01101
0.033346	0.00018589	1	0.02079	0.05	0.05429	0.01101
0.033346	0.0001859	1	0.020823	0.05	0.054323	0.01101
0.033346	0.00018591	1	0.020856	0.05	0.054356	0.01101
0.033346	0.00018589	1	0.020889	0.05	0.054389	0.01101
0.033346	0.0001859	1	0.020922	0.05	0.054422	0.01101
0.033346	0.0001859	1	0.020955	0.05	0.054455	0.01101
0.033346	0.00018591	1	0.020988	0.05	0.054488	0.01101
0.033346	0.00018592	1	0.021021	0.05	0.054521	0.01101
0.033346	0.00018593	1	0.021054	0.05	0.054554	0.01101
0.033346	0.00018594	1	0.021087	0.05	0.054587	0.01101
0.033346	0.00018594	1	0.02112	0.05	0.05462	0.01101
0.033346	0.00018595	1	0.021153	0.05	0.054653	0.01101
0.033346	0.00018596	1	0.021186	0.05	0.054686	0.01101
0.033346	0.00018597	1	0.021219	0.05	0.054719	0.01101
0.033346	0.00018598	1	0.021252	0.05	0.054752	0.01101
0.033346	0.00018599	1	0.021285	0.05	0.054785	0.01101
0.033346	0.00018599	1	0.021318	0.05	0.054818	0.01101
0.033346	0.000186	1	0.021351	0.05	0.054851	0.01101
0.033346	0.00018601	1	0.021384	0.05	0.054884	0.01101
0.033346	0.00018602	1	0.021417	0.05	0.054917	0.01101
0.033346	0.00018599	1	0.02145	0.05	0.05495	0.01101
0.033346	0.000186	1	0.021483	0.05	0.054983	0.01101
0.033346	0.00018601	1	0.021516	0.05	0.055016	0.01101
0.033346	0.00018602	1	0.021549	0.05	0.055049	0.01101
0.033346	0.00018603	1	0.021582	0.05	0.055082	0.01101
0.033346	0.00018604	1	0.021615	0.05	0.055115	0.01101
0.033346	0.00018605	1	0.021648	0.05	0.055148	0.01101
0.033346	0.00018606	1	0.021681	0.05	0.055181	0.01101
0.033346	0.00018607	1	0.021714	0.05	0.055214	0.01101
0.033346	0.00018608	1	0.021747	0.05	0.055247	0.01101
0.033346	0.00018609	1	0.02178	0.05	0.05528	0.01101
0.033346	0.0001861	1	0.021813	0.05	0.055313	0.01101
0.033346	0.00018611	1	0.021846	0.05	0.055346	0.01101
0.033346	0.00018612	1	0.021879	0.05	0.055379	0.01101
0.033346	0.00018613	1	0.021912	0.05	0.055412	0.01101
0.033346	0.00018614	1	0.021945	0.05	0.055445	0.01101
0.033346	0.00018615	1	0.021978	0.05	0.055478	0.01101
0.033346	0.00018616	1	0.022011	0.05	0.055511	0.01101
0.033346	0.0001861	1	0.022044	0.05	0.055544	0.01101
0.033346	0.00018611	1	0.022077	0.05	0.055577	0.01101
0.033346	0.00018612	1	0.02211	0.05	0.05561	0.01101
0.033346	0.00018613	1	0.022143	0.05	0.055643	0.01101
0.033346	0.00018614	1	0.022176	0.05	0.055676	0.01101
0.033346	0.00018615	1	0.022209	0.05	0.055709	0.01101
0.033346	0.00018616	1	0.022242	0.05	0.055742	0.01101
0.033346	0.00018617	1	0.022275	0.05	0.055775	0.01101
0.033346	0.00018618	1	0.022308	0.05	0.055808	0.01101
0.033346	0.00018616	1	0.022341	0.05	0.055841	0.01101
0.033346	0.00018616	1	0.022374	0.05	0.055874	0.01101
0.033346	0.00018617	1	0.022407	0.05	0.055907	0.01101
0.033346	0.00018618	1	0.02244	0.05	0.05594	0.01101
0.033346	0.00018619	1	0.022473	0.05	0.055973	0.01101
0.033346	0.0001862	1	0.022506	0.05	0.056006	0.01101
0.033346	0.00018621	1	0.022539	0.05	0.056039	0.01101
0.033346	0.00018623	1	0.022572	0.05	0.056072	0.01101
0.033346	0.00018624	1	0.022605	0.05	0.056105	0.01101
0.033346	0.00018625	1	0.022638	0.05	0.056138	0.01101
0.033346	0.00018626	1	0.022671	0.05	0.056171	0.01101
0.033346	0.00018628	1	0.022704	0.05	0.056204	0.01101
0.033346	0.00018629	1	0.022737	0.05	0.056237	0.01101
0.033346	0.0001863	1	0.02277	0.05	0.05627	0.01101
0.033346	0.00018631	1	0.022803	0.05	0.056303	0.01101
0.033346	0.00018632	1	0.022836	0.05	0.056336	0.01101
0.033346	0.00018634	1	0.022869	0.05	0.056369	0.01101
0.033346	0.00018635	1	0.022902	0.05	0.056402	0.01101
0.033346	0.00018636	1	0.022935	0.05	0.056435	0.01101
0.033346	0.00018637	1	0.022968	0.05	0.056468	0.01101
0.033346	0.00018639	1	0.023001	0.05	0.056501	0.01101
0.033346	0.0001864	1	0.023034	0.05	0.056534	0.01101
0.033346	0.00018641	1	0.023067	0.05	0.056567	0.01101
0.033346	0.00018642	1	0.0231	0.05	0.0566	0.01101
0.033346	0.00018643	1	0.023133	0.05	0.056633	0.01101
0.033346	0.00018645	1	0.023166	0.05	0.056666	0.01101
0.033346	0.00018628	1	0.023199	0.05	0.056699	0.01101
0.033346	0.0001863	1	0.023232	0.05	0.056732	0.01101
0.033346	0.00018631	1	0.023265	0.05	0.056765	0.01101
0.033346	0.00018632	1	0.023298	0.05	0.056798	0.01101
0.033346	0.00018633	1	0.023331	0.05	0.056831	0.01101
0.033346	0.00018634	1	0.023364	0.05	0.056864	0.01101
0.033346	0.00018635	1	0.023397	0.05	0.056897	0.01101
0.033346	0.00018636	1	0.02343	0.05	0.05693	0.01101
0.033346	0.00018637	1	0.023463	0.05	0.056963	0.01101
0.033346	0.00018638	1	0.023496	0.05	0.056996	0.01101
0.033346	0.00018639	1	0.023529	0.05	0.057029	0.01101
0.033346	0.0001864	1	0.023562	0.05	0.057062	0.01101
0.033346	0.00018641	1	0.023595	0.05	0.057095	0.01101
0.033346	0.00018643	1	0.023628	0.05	0.057128	0.01101
0.033346	0.00018644	1	0.023661	0.05	0.057161	0.01101
0.033346	0.00018645	1	0.023694	0.05	0.057194	0.01101
0.033346	0.00018646	1	0.023727	0.05	0.057227	0.01101
0.033346	0.00018647	1	0.02376	0.05	0.05726	0.01101
0.033346	0.00018648	1	0.023793	0.05	0.057293	0.01101
0.033346	0.00018649	1	0.023826	0.05	0.057326	0.01101
0.033346	0.0001865	1	0.023859	0.05	0.057359	0.01101
0.033346	0.00018651	1	0.023892	0.05	0.057392	0.01101
0.033346	0.00018652	1	0.023925	0.05	0.057425	0.01101
0.033346	0.00018653	1	0.023958	0.05	0.057458	0.01101
0.033346	0.00018655	1	0.023991	0.05	0.057491	0.01101
0.033346	0.00018656	1	0.024024	0.05	0.057524	0.01101
0.033346	0.00018657	1	0.024057	0.05	0.057557	0.01101
0.033346	0.00018658	1	0.02409	0.05	0.05759	0.01101
0.033346	0.00018659	1	0.024123	0.05	0.057623	0.01101
0.033346	0.0001866	1	0.024156	0.05	0.057656	0.01101
0.033346	0.00018661	1	0.024189	0.05	0.057689	0.01101
0.033346	0.00018662	1	0.024222	0.05	0.057722	0.01101
0.033346	0.00018663	1	0.024255	0.05	0.057755	0.01101
0.033346	0.00018664	1	0.024288	0.05	0.057788	0.01101
0.033346	0.00018665	1	0.024321	0.05	0.057821	0.01101
0.033346	0.00018666	1	0.024354	0.05	0.057854	0.01101
0.033346	0.00018668	1	0.024387	0.05	0.057887	0.01101
0.033346	0.00018669	1	0.02442	0.05	0.05792	0.01101
0.033346	0.0001867	1	0.024453	0.05	0.057953	0.01101
0.033346	0.00018671	1	0.024486	0.05	0.057986	0.01101
0.033346	0.00018672	1	0.024519	0.05	0.058019	0.01101
0.033346	0.00018673	1	0.024552	0.05	0.058052	0.01101
0.033346	0.00018674	1	0.024585	0.05	0.058085	0.01101
0.033346	0.00018675	1	0.024618	0.05	0.058118	0.01101
0.033346	0.00018676	1	0.024651	0.05	0.058151	0.01101
0.033346	0.00018677	1	0.024684	0.05	0.058184	0.01101
0.033346	0.00018679	1	0.024717	0.05	0.058217	0.01101
0.033346	0.0001868	1	0.02475	0.05	0.05825	0.01101
0.033346	0.00018681	1	0.024783	0.05	0.058283	0.01101
0.033346	0.00018682	1	0.024816	0.05	0.058316	0.01101
0.033346	0.00018683	1	0.024849	0.05	0.058349	0.01101
0.033346	0.00018677	1	0.024882	0.05	0.058382	0.01101
0.033346	0.00018651	1	0.024915	0.05	0.058415	0.01101
0.033346	0.00018647	1	0.024948	0.05	0.058448	0.01101
0.033346	0.00018648	1	0.024981	0.05	0.058481	0.01101
0.033346	0.00018649	1	0.025014	0.05	0.058514	0.01101
0.033346	0.0001865	1	0.025047	0.05	0.058547	0.01101
0.033346	0.00018651	1	0.02508	0.05	0.05858	0.01101
0.033346	0.00018653	1	0.025113	0.05	0.058613	0.01101
0.033346	0.00018654	1	0.025146	0.05	0.058646	0.01101
0.033346	0.00018655	1	0.025179	0.05	0.058679	0.01101
0.033346	0.00018656	1	0.025212	0.05	0.058712	0.01101
0.033346	0.00018657	1	0.025245	0.05	0.058745	0.01101
0.033346	0.00018659	1	0.025278	0.05	0.058778	0.01101
0.033346	0.0001866	1	0.025311	0.05	0.058811	0.01101
0.033346	0.00018661	1	0.025344	0.05	0.058844	0.01101
0.033346	0.00018662	1	0.025377	0.05	0.058877	0.01101
0.033346	0.00018663	1	0.02541	0.05	0.05891	0.01101
0.033346	0.00018664	1	0.025443	0.05	0.058943	0.01101
0.033346	0.00018666	1	0.025476	0.05	0.058976	0.01101
0.033346	0.00018667	1	0.025509	0.05	0.059009	0.01101
0.033346	0.00018668	1	0.025542	0.05	0.059042	0.01101
0.033346	0.00018669	1	0.025575	0.05	0.059075	0.01101
0.033346	0.0001867	1	0.025608	0.05	0.059108	0.01101
0.033346	0.00018672	1	0.025641	0.05	0.059141	0.01101
0.033346	0.00018673	1	0.025674	0.05	0.059174	0.01101
0.033346	0.00018674	1	0.025707	0.05	0.059207	0.01101
0.033346	0.00018675	1	0.02574	0.05	0.05924	0.01101
0.033346	0.00018676	1	0.025773	0.05	0.059273	0.01101
0.033346	0.00018677	1	0.025806	0.05	0.059306	0.01101
0.033346	0.00018679	1	0.025839	0.05	0.059339	0.01101
0.033346	0.0001868	1	0.025872	0.05	0.059372	0.01101
0.033346	0.00018681	1	0.025905	0.05	0.059405	0.01101
0.033346	0.00018682	1	0.025938	0.05	0.059438	0.01101
0.033346	0.00018683	1	0.025971	0.05	0.059471	0.01101
0.033346	0.00018684	1	0.026004	0.05	0.059504	0.01101
0.033346	0.00018658	1	0.026037	0.05	0.059537	0.01101
0.033346	0.00018659	1	0.02607	0.05	0.05957	0.01101
0.033346	0.00018661	1	0.026103	0.05	0.059603	0.01101
0.033346	0.00018662	1	0.026136	0.05	0.059636	0.01101
0.033346	0.00018663	1	0.026169	0.05	0.059669	0.01101
0.033346	0.00018665	1	0.026202	0.05	0.059702	0.01101
0.033346	0.00018666	1	0.026235	0.05	0.059735	0.01101
0.033346	0.00018667	1	0.026268	0.05	0.059768	0.01101
0.033346	0.00018669	1	0.026301	0.05	0.059801	0.01101
0.033346	0.0001867	1	0.026334	0.05	0.059834	0.01101
0.033346	0.00018671	1	0.026367	0.05	0.059867	0.01101
0.033346	0.00018673	1	0.0264	0.05	0.0599	0.01101
0.033346	0.00018674	1	0.026433	0.05	0.059933	0.01101
0.033346	0.00018675	1	0.026466	0.05	0.059966	0.01101
0.033346	0.00018677	1	0.026499	0.05	0.059999	0.01101
0.033346	0.00018678	1	0.026532	0.05	0.060032	0.01101
0.033346	0.00018679	1	0.026565	0.05	0.060065	0.01101
0.033346	0.00018681	1	0.026598	0.05	0.060098	0.01101
0.033346	0.00018682	1	0.026631	0.05	0.060131	0.01101
0.033346	0.00018683	1	0.026664	0.05	0.060164	0.01101
0.033346	0.00018685	1	0.026697	0.05	0.060197	0.01101
0.033346	0.00018686	1	0.02673	0.05	0.06023	0.01101
0.033346	0.00018687	1	0.026763	0.05	0.060263	0.01101
0.033346	0.00018689	1	0.026796	0.05	0.060296	0.01101
0.033346	0.0001869	1	0.026829	0.05	0.060329	0.01101
0.033346	0.00018692	1	0.026862	0.05	0.060362	0.01101
0.033346	0.00018693	1	0.026895	0.05	0.060395	0.01101
0.033346	0.00018694	1	0.026928	0.05	0.060428	0.01101
0.033346	0.00018696	1	0.026961	0.05	0.060461	0.01101
0.033346	0.00018697	1	0.026994	0.05	0.060494	0.01101
0.033346	0.00018698	1	0.027027	0.05	0.060527	0.01101
0.033346	0.000187	1	0.02706	0.05	0.06056	0.01101
0.033346	0.00018701	1	0.027093	0.05	0.060593	0.01101
0.033346	0.0001869	1	0.027126	0.05	0.060626	0.01101
0.033346	0.00018692	1	0.027159	0.05	0.060659	0.01101
0.033346	0.00018604	1	0.027192	0.05	0.060692	0.01101
0.033346	0.00018585	1	0.027225	0.05	0.060725	0.01101
0.033346	0.00018587	1	0.027258	0.05	0.060758	0.01101
0.033346	0.00018589	1	0.027291	0.05	0.060791	0.01101
0.033346	0.00018592	1	0.027324	0.05	0.060824	0.01101
0.033346	0.00018594	1	0.027357	0.05	0.060857	0.01101
0.033346	0.00018596	1	0.02739	0.05	0.06089	0.01101
0.033346	0.00018598	1	0.027423	0.05	0.060923	0.01101
0.033346	0.000186	1	0.027456	0.05	0.060956	0.01101
0.033346	0.00018602	1	0.027489	0.05	0.060989	0.01101
0.033346	0.00018604	1	0.027522	0.05	0.061022	0.01101
0.033346	0.00018606	1	0.027555	0.05	0.061055	0.01101
0.033346	0.00018608	1	0.027588	0.05	0.061088	0.01101
0.033346	0.00018611	1	0.027621	0.05	0.061121	0.01101
0.033346	0.00018613	1	0.027654	0.05	0.061154	0.01101
0.033346	0.00018615	1	0.027687	0.05	0.061187	0.01101
0.033346	0.00018617	1	0.02772	0.05	0.06122	0.01101
0.033346	0.00018619	1	0.027753	0.05	0.061253	0.01101
0.033346	0.00018622	1	0.027786	0.05	0.061286	0.01101
0.033346	0.00018624	1	0.027819	0.05	0.061319	0.01101
0.033346	0.00018626	1	0.027852	0.05	0.061352	0.01101
0.033346	0.00018628	1	0.027885	0.05	0.061385	0.01101
0.033346	0.00018631	1	0.027918	0.05	0.061418	0.01101
0.033346	0.00018633	1	0.027951	0.05	0.061451	0.01101
0.033346	0.00018635	1	0.027984	0.05	0.061484	0.01101
0.033346	0.00018638	1	0.028017	0.05	0.061517	0.01101
0.033346	0.0001864	1	0.02805	0.05	0.06155	0.01101
0.033346	0.00018642	1	0.028083	0.05	0.061583	0.01101
0.033346	0.00018645	1	0.028115	0.05	0.061616	0.01101
0.033346	0.00018647	1	0.028149	0.05	0.061649	0.01101
0.033346	0.00018649	1	0.028182	0.05	0.061682	0.01101
0.033346	0.00018652	1	0.028214	0.05	0.061715	0.01101
0.033346	0.00018654	1	0.028247	0.05	0.061748	0.01101
0.033346	0.00018656	1	0.028281	0.05	0.061781	0.01101
